CustomerID,Frequency,LastPurchase,Monetary,Recency,Segment
CUST02731,3,2024-04-08,485,267,Medium Value
CUST02732,3,2023-03-31,4600,641,Medium Value
CUST02733,3,2024-03-09,2050,297,Medium Value
CUST02734,3,2024-03-10,590,296,Medium Value
CUST02735,3,2024-04-19,185,256,Medium Value
CUST02736,2,2024-03-26,6180,280,Medium Value
CUST02737,2,2024-01-31,320,335,Low Value
CUST02738,1,2024-11-15,180,46,Low Value
CUST02739,3,2024-10-15,8620,77,Medium Value
CUST02740,6,2024-08-10,2365,143,Medium Value
CUST02741,2,2023-12-02,680,395,Low Value
CUST02742,5,2024-08-31,3970,122,High Value
CUST02743,3,2022-08-04,540,880,Medium Value
CUST02744,3,2024-10-22,7110,70,Medium Value
CUST02745,3,2023-11-20,410,407,Medium Value
CUST02746,2,2024-04-02,1150,273,Low Value
CUST02747,2,2024-10-20,170,72,Low Value
CUST02749,3,2023-12-16,5100,381,Medium Value
CUST02750,5,2024-11-02,2515,59,Medium Value
CUST02751,4,2024-09-11,815,111,Medium Value
CUST02752,6,2024-12-20,5600,11,High Value
CUST02753,1,2023-01-21,150,710,Low Value
CUST02754,2,2024-11-08,385,53,Low Value
CUST02756,5,2024-10-26,2995,66,High Value
CUST02757,2,2024-02-20,1175,315,Low Value
CUST02758,3,2024-10-16,1105,76,Medium Value
CUST02759,1,2023-11-07,600,420,Low Value
CUST02760,3,2022-09-14,2805,839,Medium Value
CUST02761,2,2023-05-27,330,584,Low Value
CUST02762,2,2024-12-28,420,3,Low Value
CUST02763,4,2024-10-25,6615,67,Medium Value
CUST02764,2,2024-11-25,460,36,Low Value
CUST02765,4,2024-12-06,2025,25,Medium Value
CUST02766,6,2024-12-18,1530,13,Medium Value
CUST02767,1,2022-12-22,200,740,Low Value
CUST02768,4,2024-04-29,1790,246,Medium Value
CUST02769,3,2024-09-09,685,113,Medium Value
CUST02770,6,2024-06-29,2425,185,Medium Value
CUST02771,4,2024-12-16,665,15,Medium Value
CUST02772,5,2024-10-24,3385,68,High Value
CUST02773,3,2023-09-26,2595,462,Medium Value
CUST02775,6,2024-12-29,7875,2,High Value
CUST02776,5,2024-05-28,4445,217,High Value
CUST02777,4,2024-04-16,9485,259,Medium Value
CUST02778,2,2024-08-03,6090,150,Medium Value
CUST02779,5,2024-12-24,6650,7,High Value
CUST02780,3,2024-08-17,4375,136,Medium Value
CUST02781,3,2024-07-20,5380,164,Medium Value
CUST02782,5,2024-11-29,3340,32,High Value
CUST02783,1,2024-05-07,1400,238,Medium Value
CUST02784,1,2024-07-23,300,161,Low Value
CUST02785,4,2023-09-22,6455,466,Medium Value
CUST02786,3,2024-12-14,1180,17,Medium Value
CUST02787,4,2024-10-02,820,90,Medium Value
CUST02789,4,2024-12-26,380,5,Medium Value
CUST02790,2,2023-11-12,185,415,Low Value
CUST02792,2,2022-12-29,1850,733,Medium Value
CUST02793,4,2024-11-21,585,40,Medium Value
CUST02794,3,2024-12-26,520,5,Medium Value
CUST02795,3,2024-07-12,2280,172,Medium Value
CUST02796,3,2024-07-03,2270,181,Medium Value
CUST02797,2,2024-09-16,245,106,Low Value
CUST02798,4,2024-02-26,7100,309,Medium Value
CUST02799,2,2022-11-09,3700,783,Medium Value
CUST02800,2,2023-11-11,600,416,Low Value
CUST02801,1,2024-03-24,1200,282,Low Value
CUST02802,3,2024-09-16,890,106,Medium Value
CUST02803,4,2024-04-07,2150,268,Medium Value
CUST02804,2,2024-04-05,130,270,Low Value
CUST02805,2,2024-04-22,1720,253,Medium Value
CUST02806,4,2024-09-29,2640,93,Medium Value
CUST02807,2,2022-11-20,900,772,Low Value
CUST02808,6,2024-11-25,1285,36,Medium Value
CUST02810,3,2024-03-12,570,294,Medium Value
CUST02811,4,2024-07-10,2960,174,Medium Value
CUST02812,4,2023-12-08,565,389,Medium Value
CUST02813,3,2024-02-03,820,332,Medium Value
CUST02814,6,2024-11-20,2480,41,Medium Value
CUST02815,4,2024-03-21,6900,285,Medium Value
CUST02816,4,2024-03-09,1380,297,Medium Value
CUST02817,7,2024-02-12,5440,323,High Value
CUST02818,5,2024-11-04,810,57,Medium Value
CUST02819,5,2024-10-16,1930,76,Medium Value
CUST02820,1,2024-07-06,180,178,Low Value
CUST02821,3,2024-09-12,260,110,Medium Value
CUST02822,1,2022-02-16,550,1049,Low Value
CUST02823,3,2024-12-15,660,16,Medium Value
CUST02825,1,2023-09-23,3200,465,Medium Value
CUST02826,2,2024-04-01,4935,274,Medium Value
CUST02827,1,2022-11-15,800,777,Low Value
CUST02828,3,2023-03-05,4020,667,Medium Value
CUST02829,6,2024-12-21,1010,10,Medium Value
CUST02830,2,2023-07-28,140,522,Low Value
CUST02833,2,2023-10-19,210,439,Low Value
CUST02834,2,2024-03-07,255,299,Low Value
CUST02835,2,2023-06-28,170,552,Low Value
CUST02836,2,2023-01-13,420,718,Low Value
CUST02837,4,2024-08-18,2675,135,Medium Value
CUST02838,6,2024-12-26,2835,5,High Value
CUST02839,3,2023-03-20,380,652,Medium Value
CUST02840,3,2023-03-31,625,641,Medium Value
CUST02841,4,2024-08-20,2020,133,Medium Value
CUST02842,6,2024-07-20,2210,164,Medium Value
CUST02843,4,2024-10-03,590,89,Medium Value
CUST02844,4,2024-12-02,1235,29,Medium Value
CUST02845,1,2024-04-24,250,251,Low Value
CUST02846,2,2023-11-22,600,405,Low Value
CUST02847,2,2023-05-11,800,600,Low Value
CUST02848,2,2024-11-01,370,60,Low Value
CUST02849,3,2024-04-29,225,246,Medium Value
CUST02850,1,2023-01-31,4000,700,Medium Value
CUST02851,2,2024-11-14,170,47,Low Value
CUST02852,1,2023-07-03,2400,547,Medium Value
CUST02853,8,2024-06-16,9040,198,High Value
CUST02854,4,2024-07-21,1660,163,Medium Value
CUST02855,2,2024-09-30,715,92,Low Value
CUST02856,4,2024-08-21,2615,132,Medium Value
CUST02857,3,2024-12-12,1650,19,Medium Value
CUST02858,4,2024-10-12,2120,80,Medium Value
CUST02861,2,2023-01-04,635,727,Low Value
CUST02862,1,2022-10-22,80,801,Low Value
CUST02863,2,2024-07-11,615,173,Low Value
CUST02864,2,2023-06-06,1225,574,Low Value
CUST02865,4,2024-11-16,515,45,Medium Value
CUST02866,4,2024-11-17,1030,44,Medium Value
CUST02867,5,2024-09-29,3880,93,High Value
CUST02868,3,2023-12-02,1785,395,Medium Value
CUST02869,6,2024-06-29,1310,185,Medium Value
CUST02870,7,2024-01-20,3535,346,High Value
CUST02871,3,2023-02-09,1810,691,Medium Value
CUST02872,1,2022-02-04,75,1061,Low Value
CUST02873,5,2024-07-21,1750,163,Medium Value
CUST02874,3,2024-11-03,1480,58,Medium Value
CUST02875,2,2024-04-05,165,270,Low Value
CUST02876,3,2024-07-10,2700,174,Medium Value
CUST02877,3,2024-06-30,1420,184,Medium Value
CUST02878,4,2023-08-16,1335,503,Medium Value
CUST02879,2,2024-05-04,960,241,Low Value
CUST02880,1,2022-09-06,80,847,Low Value
CUST02881,3,2022-11-28,695,764,Medium Value
CUST02882,3,2024-07-15,4220,169,Medium Value
CUST02883,1,2022-03-29,220,1008,Low Value
CUST02884,1,2024-09-04,600,118,Low Value
CUST02885,10,2024-11-26,6260,35,High Value
CUST02886,3,2024-02-13,710,322,Medium Value
CUST02887,6,2024-10-30,4300,62,High Value
CUST02888,2,2024-01-02,2190,364,Medium Value
CUST02889,5,2024-08-17,1280,136,Medium Value
CUST02890,3,2023-07-29,345,521,Medium Value
CUST02891,5,2024-04-13,4145,262,High Value
CUST02892,3,2024-07-18,1350,166,Medium Value
CUST02893,1,2022-01-23,75,1073,Low Value
CUST02894,3,2024-10-14,420,78,Medium Value
CUST02895,4,2024-08-27,6520,126,Medium Value
CUST02896,5,2024-04-29,3605,246,High Value
CUST02897,3,2024-07-09,505,175,Medium Value
CUST02898,2,2024-04-05,250,270,Low Value
CUST02899,5,2024-05-19,2525,226,Medium Value
CUST02900,1,2024-10-10,220,82,Low Value
CUST02901,2,2024-12-03,690,28,Low Value
CUST02902,5,2024-08-07,7570,146,High Value
CUST02903,4,2024-10-07,2105,85,Medium Value
CUST02904,8,2024-12-31,2440,0,Medium Value
CUST02905,7,2024-12-30,1590,1,Medium Value
CUST02907,3,2024-06-04,2150,210,Medium Value
CUST02908,3,2024-04-28,330,247,Medium Value
CUST02909,3,2024-11-18,440,43,Medium Value
CUST02910,2,2022-12-08,395,754,Low Value
CUST02911,3,2024-08-07,2155,146,Medium Value
CUST02912,3,2024-05-19,255,226,Medium Value
CUST02913,5,2024-10-27,3480,65,High Value
CUST02914,1,2024-01-26,110,340,Low Value
CUST02915,1,2022-08-23,270,861,Low Value
CUST02916,2,2024-09-16,290,106,Low Value
CUST02917,2,2024-05-07,2620,238,Medium Value
CUST02918,3,2024-12-04,875,27,Medium Value
CUST02919,2,2024-03-15,1460,291,Medium Value
CUST02920,2,2024-11-17,780,44,Low Value
CUST02921,4,2024-11-15,900,46,Medium Value
CUST02922,2,2023-08-06,1350,513,Medium Value
CUST02923,2,2024-10-15,250,77,Low Value
CUST02924,5,2024-08-08,1540,145,Medium Value
CUST02926,2,2023-07-30,635,520,Low Value
CUST02927,6,2024-11-09,1960,52,Medium Value
CUST02928,4,2024-02-27,1075,308,Medium Value
CUST02929,3,2024-05-13,455,232,Medium Value
CUST02930,2,2023-05-30,205,581,Low Value
CUST02931,5,2024-10-24,4315,68,High Value
CUST02932,3,2023-02-03,530,697,Medium Value
CUST02933,2,2022-11-10,330,782,Low Value
CUST02934,2,2024-05-21,5400,224,Medium Value
CUST02935,4,2024-12-12,4725,19,Medium Value
CUST02936,1,2024-05-31,40,214,Low Value
CUST02937,3,2023-12-01,310,396,Medium Value
CUST02938,3,2023-10-18,1860,440,Medium Value
CUST02939,4,2023-11-21,3650,406,Medium Value
CUST02940,4,2023-12-30,6780,367,Medium Value
CUST02941,5,2024-11-10,3900,51,High Value
CUST02942,1,2024-06-21,35,193,Low Value
CUST02943,2,2024-12-07,8000,24,Medium Value
CUST02944,3,2024-06-01,680,213,Medium Value
CUST02945,4,2024-12-22,4470,9,Medium Value
CUST02947,3,2024-05-13,2160,232,Medium Value
CUST02948,3,2024-12-30,1630,1,Medium Value
CUST02949,4,2024-08-20,2000,133,Medium Value
CUST02950,4,2023-10-29,1965,429,Medium Value
CUST02951,3,2024-06-12,880,202,Medium Value
CUST02952,5,2024-06-16,2045,198,Medium Value
CUST02953,8,2024-12-18,4305,13,High Value
CUST02954,1,2023-09-08,250,480,Low Value
CUST02955,6,2024-12-21,1465,10,Medium Value
CUST02956,3,2023-06-02,1910,578,Medium Value
CUST02957,5,2024-12-30,2670,1,Medium Value
CUST02959,2,2024-11-10,845,51,Low Value
CUST02960,3,2024-09-05,450,117,Medium Value
CUST02961,3,2024-05-24,1440,221,Medium Value
CUST02962,1,2022-12-13,165,749,Low Value
CUST02963,4,2024-01-18,610,348,Medium Value
CUST02964,2,2023-11-28,4225,399,Medium Value
CUST02965,2,2023-07-30,165,520,Low Value
CUST02966,4,2024-10-26,2865,66,Medium Value
CUST02967,5,2024-04-17,1250,258,Medium Value
CUST02968,1,2024-05-10,55,235,Low Value
CUST02969,4,2024-12-19,415,12,Medium Value
CUST02970,3,2023-04-23,725,618,Medium Value
CUST02971,2,2023-05-29,2640,582,Medium Value
CUST02972,3,2024-11-06,2430,55,Medium Value
CUST02973,2,2023-12-03,415,394,Low Value
CUST02974,8,2024-12-25,1870,6,Medium Value
CUST02975,4,2024-10-03,555,89,Medium Value
CUST02976,1,2023-05-24,150,587,Low Value
CUST02977,1,2022-05-02,35,974,Low Value
CUST02978,3,2024-08-09,2880,144,Medium Value
CUST02979,2,2023-07-25,290,525,Low Value
CUST02980,3,2024-04-17,4060,258,Medium Value
CUST02981,6,2024-09-11,1670,111,Medium Value
CUST02982,8,2024-12-10,1865,21,Medium Value
CUST02983,2,2024-01-18,2450,348,Medium Value
CUST02984,4,2024-11-22,1095,39,Medium Value
CUST02986,4,2024-11-02,725,59,Medium Value
CUST02987,1,2024-12-19,500,12,Low Value
CUST02988,2,2022-12-31,800,731,Low Value
CUST02989,3,2023-07-31,4145,519,Medium Value
CUST02990,4,2024-01-09,1180,357,Medium Value
CUST02991,2,2024-06-26,250,188,Low Value
CUST02992,6,2024-12-14,4310,17,High Value
CUST02993,4,2024-10-19,5685,73,Medium Value
CUST02994,1,2022-01-12,140,1084,Low Value
CUST02995,1,2023-04-14,1200,627,Low Value
CUST02996,6,2024-07-20,3050,164,High Value
CUST02997,6,2024-09-11,3340,111,High Value
CUST02998,5,2024-09-16,2325,106,Medium Value
CUST02999,2,2023-03-28,480,644,Low Value
CUST03000,3,2024-11-21,540,40,Medium Value
CUST03001,1,2023-01-09,450,722,Low Value
CUST03002,4,2024-05-04,1340,241,Medium Value
CUST03003,5,2024-12-30,2285,1,Medium Value
CUST03004,2,2023-09-11,225,477,Low Value
CUST03005,2,2023-03-28,1650,644,Medium Value
CUST03007,4,2023-09-03,3690,485,Medium Value
CUST03008,4,2024-02-18,1575,317,Medium Value
CUST03009,3,2023-09-09,725,479,Medium Value
CUST03010,5,2024-03-25,995,281,Medium Value
CUST03011,5,2023-11-15,2210,412,Medium Value
CUST03012,6,2024-03-04,8560,302,High Value
CUST03013,6,2024-02-08,1260,327,Medium Value
CUST03014,4,2024-04-02,1685,273,Medium Value
CUST03015,3,2024-08-12,965,141,Medium Value
CUST03016,1,2024-11-30,480,31,Low Value
CUST03017,5,2024-08-22,1330,131,Medium Value
CUST03018,4,2024-12-19,220,12,Medium Value
CUST03019,6,2024-08-07,5725,146,High Value
CUST03021,2,2024-08-05,610,148,Low Value
CUST03022,1,2023-10-04,450,454,Low Value
CUST03023,3,2023-10-19,1770,439,Medium Value
CUST03024,4,2024-10-27,4600,65,Medium Value
CUST03025,3,2024-01-09,590,357,Medium Value
CUST03026,2,2023-06-24,1450,556,Medium Value
CUST03027,2,2024-11-01,800,60,Low Value
CUST03028,7,2023-12-10,2515,387,Medium Value
CUST03029,5,2024-08-08,4095,145,High Value
CUST03030,6,2024-12-17,1000,14,Medium Value
CUST03031,3,2024-01-15,585,351,Medium Value
CUST03032,2,2023-09-25,575,463,Low Value
CUST03033,3,2024-04-04,625,271,Medium Value
CUST03034,3,2024-09-30,1440,92,Medium Value
CUST03035,6,2023-09-28,4700,460,High Value
CUST03036,4,2024-11-22,815,39,Medium Value
CUST03037,7,2024-12-09,3310,22,High Value
CUST03038,5,2024-08-22,2645,131,Medium Value
CUST03039,8,2024-12-18,2405,13,Medium Value
CUST03040,2,2024-12-21,70,10,Low Value
CUST03041,4,2024-10-20,6455,72,Medium Value
CUST03042,6,2024-04-26,3485,249,High Value
CUST03043,1,2022-01-23,45,1073,Low Value
CUST03044,4,2024-11-28,1415,33,Medium Value
CUST03045,4,2023-07-05,2630,545,Medium Value
CUST03046,5,2024-05-13,2015,232,Medium Value
CUST03047,3,2024-04-13,3100,262,Medium Value
CUST03048,3,2023-01-12,4505,719,Medium Value
CUST03049,2,2024-04-21,950,254,Low Value
CUST03050,3,2024-10-14,3550,78,Medium Value
CUST03051,3,2024-04-16,760,259,Medium Value
CUST03052,3,2024-10-12,740,80,Medium Value
CUST03053,1,2023-08-15,2000,504,Medium Value
CUST03054,3,2023-07-21,1375,529,Medium Value
CUST03055,3,2023-06-21,460,559,Medium Value
CUST03056,3,2024-07-11,2260,173,Medium Value
CUST03057,4,2024-08-17,4015,136,Medium Value
CUST03058,2,2022-12-28,10800,734,Medium Value
CUST03059,2,2024-07-10,480,174,Low Value
CUST03060,2,2023-11-23,210,404,Low Value
CUST03061,2,2024-08-16,185,137,Low Value
CUST03062,4,2024-11-28,910,33,Medium Value
CUST03063,1,2023-07-08,240,542,Low Value
CUST03064,4,2024-12-17,3965,14,Medium Value
CUST03065,3,2024-08-21,460,132,Medium Value
CUST03066,4,2024-11-07,1045,54,Medium Value
CUST03067,2,2024-11-07,320,54,Low Value
CUST03068,4,2024-05-01,1795,244,Medium Value
CUST03069,2,2024-07-16,2025,168,Medium Value
CUST03070,4,2024-10-01,1665,91,Medium Value
CUST03071,6,2024-08-06,3995,147,High Value
CUST03072,4,2024-08-29,660,124,Medium Value
CUST03073,5,2024-09-03,1270,119,Medium Value
CUST03074,2,2024-11-29,430,32,Low Value
CUST03075,1,2023-08-02,55,517,Low Value
CUST03076,3,2024-06-20,2270,194,Medium Value
CUST03077,2,2024-06-09,3625,205,Medium Value
CUST03078,4,2024-02-13,2140,322,Medium Value
CUST03079,5,2024-02-02,1435,333,Medium Value
CUST03080,2,2024-06-01,575,213,Low Value
CUST03081,1,2024-04-05,275,270,Low Value
CUST03082,4,2024-09-16,845,106,Medium Value
CUST03083,6,2024-11-19,1075,42,Medium Value
CUST03084,6,2023-10-15,5255,443,High Value
CUST03085,1,2024-01-23,25,343,Low Value
CUST03086,1,2023-12-21,35,376,Low Value
CUST03087,2,2024-11-04,1650,57,Medium Value
CUST03088,1,2023-05-19,225,592,Low Value
CUST03089,2,2024-10-03,1135,89,Low Value
CUST03090,3,2024-04-27,1910,248,Medium Value
CUST03091,3,2024-06-24,1490,190,Medium Value
CUST03092,3,2024-11-07,1710,54,Medium Value
CUST03093,5,2023-11-18,860,409,Medium Value
CUST03094,3,2024-06-22,140,192,Medium Value
CUST03095,7,2024-05-18,3050,227,High Value
CUST03096,2,2024-09-15,1610,107,Medium Value
CUST03098,1,2024-03-15,2400,291,Medium Value
CUST03099,5,2024-06-12,7415,202,High Value
CUST03100,3,2024-10-24,1975,68,Medium Value
CUST03102,3,2024-10-20,175,72,Medium Value
CUST03103,1,2023-11-10,330,417,Low Value
CUST03104,1,2022-07-16,180,899,Low Value
CUST03105,3,2023-12-29,1260,368,Medium Value
CUST03106,5,2024-02-02,1925,333,Medium Value
CUST03107,2,2024-10-24,305,68,Low Value
CUST03108,2,2024-05-04,850,241,Low Value
CUST03109,6,2024-08-31,3545,122,High Value
CUST03110,2,2024-05-25,450,220,Low Value
CUST03111,3,2024-11-11,1110,50,Medium Value
CUST03112,6,2024-06-09,3990,205,High Value
CUST03113,4,2024-10-26,2040,66,Medium Value
CUST03114,6,2023-09-04,1845,484,Medium Value
CUST03115,3,2023-05-27,3840,584,Medium Value
CUST03116,5,2024-12-17,5500,14,High Value
CUST03118,2,2024-01-11,875,355,Low Value
CUST03119,1,2024-08-02,135,151,Low Value
CUST03120,2,2024-10-05,525,87,Low Value
CUST03121,2,2024-11-06,920,55,Low Value
CUST03122,3,2023-09-01,560,487,Medium Value
CUST03123,1,2024-01-25,480,341,Low Value
CUST03124,2,2024-10-22,3100,70,Medium Value
CUST03125,3,2024-09-29,1330,93,Medium Value
CUST03126,1,2022-08-11,1050,873,Low Value
CUST03127,6,2024-06-21,5330,193,High Value
CUST03128,4,2022-09-24,2170,829,Medium Value
CUST03129,4,2023-12-15,2345,382,Medium Value
CUST03130,2,2023-09-30,410,458,Low Value
CUST03132,4,2024-02-25,875,310,Medium Value
CUST03133,4,2024-08-30,1255,123,Medium Value
CUST03134,4,2024-06-27,4175,187,Medium Value
CUST03135,3,2023-11-11,2270,416,Medium Value
CUST03136,1,2023-02-12,70,688,Low Value
CUST03137,4,2024-01-01,690,365,Medium Value
CUST03138,1,2024-06-02,400,212,Low Value
CUST03139,2,2024-06-18,345,196,Low Value
CUST03140,4,2024-10-25,335,67,Medium Value
CUST03141,6,2023-12-24,4295,373,High Value
CUST03142,1,2024-05-22,3200,223,Medium Value
CUST03143,4,2023-09-26,3630,462,Medium Value
CUST03144,6,2024-06-09,2015,205,Medium Value
CUST03145,7,2024-09-22,5220,100,High Value
CUST03146,2,2024-03-24,2860,282,Medium Value
CUST03147,2,2024-08-09,5200,144,Medium Value
CUST03148,6,2024-08-25,3520,128,High Value
CUST03149,1,2022-05-08,550,968,Low Value
CUST03150,1,2023-02-25,100,675,Low Value
CUST03151,5,2024-11-26,3060,35,High Value
CUST03152,5,2024-11-15,710,46,Medium Value
CUST03153,2,2023-09-23,880,465,Low Value
CUST03154,3,2024-07-26,910,158,Medium Value
CUST03155,3,2024-01-27,585,339,Medium Value
CUST03156,5,2024-11-10,3445,51,High Value
CUST03157,2,2024-10-23,1110,69,Low Value
CUST03158,1,2022-08-15,180,869,Low Value
CUST03159,2,2023-10-19,155,439,Low Value
CUST03160,2,2024-06-27,1825,187,Medium Value
CUST03161,3,2023-12-05,5520,392,Medium Value
CUST03162,3,2024-04-06,805,269,Medium Value
CUST03163,2,2023-03-09,250,663,Low Value
CUST03164,3,2024-10-22,330,70,Medium Value
CUST03165,1,2022-11-04,100,788,Low Value
CUST03166,4,2023-09-12,680,476,Medium Value
CUST03167,5,2024-11-17,1635,44,Medium Value
CUST03168,4,2023-09-29,2430,459,Medium Value
CUST03169,3,2023-12-07,1450,390,Medium Value
CUST03170,1,2022-09-13,30,840,Low Value
CUST03171,2,2023-05-25,240,586,Low Value
CUST03172,4,2024-09-11,5840,111,Medium Value
CUST03173,2,2023-11-03,410,424,Low Value
CUST03174,3,2024-01-19,580,347,Medium Value
CUST03175,6,2024-07-16,4260,168,High Value
CUST03176,1,2022-07-19,225,896,Low Value
CUST03177,3,2024-12-18,345,13,Medium Value
CUST03178,5,2024-10-24,1710,68,Medium Value
CUST03179,4,2024-12-12,930,19,Medium Value
CUST03180,2,2023-12-20,200,377,Low Value
CUST03181,2,2024-06-01,1000,213,Low Value
CUST03182,5,2023-12-13,1890,384,Medium Value
CUST03183,5,2024-10-22,2040,70,Medium Value
CUST03184,3,2024-09-16,525,106,Medium Value
CUST03185,3,2022-11-29,5625,763,Medium Value
CUST03186,1,2023-08-10,240,509,Low Value
CUST03187,4,2024-03-30,1225,276,Medium Value
CUST03188,5,2024-12-07,3680,24,High Value
CUST03189,1,2022-05-31,2400,945,Medium Value
CUST03190,2,2024-09-20,510,102,Low Value
CUST03191,1,2023-04-20,900,621,Low Value
CUST03192,1,2023-10-03,220,455,Low Value
CUST03193,3,2023-12-05,990,392,Medium Value
CUST03194,1,2022-05-31,220,945,Low Value
CUST03195,3,2023-07-09,505,541,Medium Value
CUST03196,2,2023-10-18,325,440,Low Value
CUST03197,3,2023-02-20,865,680,Medium Value
CUST03198,2,2023-04-11,205,630,Low Value
CUST03199,1,2023-05-11,120,600,Low Value
CUST03201,6,2024-08-22,3675,131,High Value
CUST03202,3,2023-12-22,1165,375,Medium Value
CUST03203,3,2024-07-10,910,174,Medium Value
CUST03204,1,2024-03-15,300,291,Low Value
CUST03205,2,2024-06-07,980,207,Low Value
CUST03206,3,2024-10-15,2575,77,Medium Value
CUST03207,5,2024-06-18,3930,196,High Value
CUST03208,2,2023-10-14,540,444,Low Value
CUST03209,2,2024-12-28,1900,3,Medium Value
CUST03210,3,2024-04-28,1275,247,Medium Value
CUST03211,2,2024-08-04,680,149,Low Value
CUST03212,4,2023-06-10,860,570,Medium Value
CUST03213,2,2023-10-18,2670,440,Medium Value
CUST03214,2,2024-04-19,710,256,Low Value
CUST03215,4,2023-09-16,1030,472,Medium Value
CUST03216,3,2023-08-08,425,511,Medium Value
CUST03217,6,2024-09-16,6225,106,High Value
CUST03218,6,2024-05-18,2050,227,Medium Value
CUST03219,8,2023-08-22,3660,497,High Value
CUST03220,6,2024-09-09,2520,113,Medium Value
CUST03223,2,2024-08-14,195,139,Low Value
CUST03224,3,2024-05-01,1715,244,Medium Value
CUST03225,6,2024-12-27,3440,4,High Value
CUST03226,3,2024-05-06,1010,239,Medium Value
CUST03227,1,2023-04-19,1600,622,Medium Value
CUST03228,1,2024-10-23,225,69,Low Value
CUST03230,5,2024-09-09,1140,113,Medium Value
CUST03231,6,2024-10-13,1425,79,Medium Value
CUST03232,3,2024-06-10,850,204,Medium Value
CUST03233,2,2022-07-29,295,886,Low Value
CUST03234,3,2023-03-25,2650,647,Medium Value
CUST03235,4,2024-07-14,1315,170,Medium Value
CUST03236,2,2023-12-31,3820,366,Medium Value
CUST03237,2,2023-03-28,220,644,Low Value
CUST03238,2,2024-09-28,2350,94,Medium Value
CUST03239,6,2024-11-10,6615,51,High Value
CUST03240,2,2024-09-06,210,116,Low Value
CUST03241,1,2024-08-11,1400,142,Medium Value
CUST03242,7,2024-10-10,7085,82,High Value
CUST03243,5,2024-10-11,2540,81,Medium Value
CUST03244,7,2024-04-11,1800,264,Medium Value
CUST03245,2,2023-02-15,2240,685,Medium Value
CUST03246,2,2023-03-30,510,642,Low Value
CUST03247,3,2024-01-09,270,357,Medium Value
CUST03248,3,2024-09-25,2735,97,Medium Value
CUST03250,4,2023-08-19,655,500,Medium Value
CUST03251,7,2024-10-11,4550,81,High Value
CUST03252,1,2022-05-30,175,946,Low Value
CUST03253,3,2024-02-08,1580,327,Medium Value
CUST03254,4,2024-10-08,1620,84,Medium Value
CUST03255,6,2024-07-05,2975,179,High Value
CUST03256,3,2022-06-18,1770,927,Medium Value
CUST03258,5,2024-06-18,3700,196,High Value
CUST03260,3,2022-12-24,820,738,Medium Value
CUST03261,5,2024-12-13,590,18,Medium Value
CUST03262,6,2024-09-13,1565,109,Medium Value
CUST03263,1,2023-10-31,180,427,Low Value
CUST03264,8,2024-02-14,6450,321,High Value
CUST03265,6,2024-08-09,2160,144,Medium Value
CUST03266,4,2023-10-09,7920,449,Medium Value
CUST03267,8,2024-11-14,8320,47,High Value
CUST03268,1,2024-10-14,200,78,Low Value
CUST03269,6,2024-04-18,1250,257,Medium Value
CUST03270,4,2024-11-09,680,52,Medium Value
CUST03271,5,2023-09-15,4490,473,High Value
CUST03272,4,2024-12-18,1155,13,Medium Value
CUST03273,4,2024-04-13,730,262,Medium Value
CUST03274,5,2024-10-13,6095,79,High Value
CUST03275,2,2024-03-22,2180,284,Medium Value
CUST03276,2,2023-01-11,105,720,Low Value
CUST03277,5,2024-09-07,360,115,Medium Value
CUST03278,2,2023-10-24,320,434,Low Value
CUST03279,5,2024-02-27,1255,308,Medium Value
CUST03280,2,2023-06-18,460,562,Low Value
CUST03281,2,2024-04-03,1240,272,Low Value
CUST03282,1,2023-09-07,360,481,Low Value
CUST03283,4,2023-04-09,775,632,Medium Value
CUST03284,2,2023-05-20,3335,591,Medium Value
CUST03285,4,2024-06-06,405,208,Medium Value
CUST03286,2,2023-04-01,145,640,Low Value
CUST03287,6,2024-03-19,6865,287,High Value
CUST03288,3,2024-12-15,795,16,Medium Value
CUST03289,4,2024-11-20,1535,41,Medium Value
CUST03290,3,2022-11-28,350,764,Medium Value
CUST03291,5,2024-11-04,4835,57,High Value
CUST03292,2,2024-01-22,270,344,Low Value
CUST03293,4,2024-09-21,5760,101,Medium Value
CUST03294,5,2024-10-13,2510,79,Medium Value
CUST03295,3,2024-11-26,1400,35,Medium Value
CUST03296,3,2023-09-24,305,464,Medium Value
CUST03297,3,2024-05-23,3770,222,Medium Value
CUST03298,2,2023-09-25,330,463,Low Value
CUST03299,5,2024-09-23,4375,99,High Value
CUST03300,4,2024-03-03,2550,303,Medium Value
CUST03301,4,2024-09-15,2400,107,Medium Value
CUST03302,3,2024-01-10,1280,356,Medium Value
CUST03303,5,2024-05-07,1050,238,Medium Value
CUST03304,5,2023-11-12,3750,415,High Value
CUST03305,5,2024-02-02,2020,333,Medium Value
CUST03306,5,2023-08-03,2505,516,Medium Value
CUST03307,2,2024-04-21,270,254,Low Value
CUST03308,4,2024-11-07,6320,54,Medium Value
CUST03309,6,2024-07-27,4080,157,High Value
CUST03310,3,2023-11-29,6225,398,Medium Value
CUST03311,4,2023-08-13,1400,506,Medium Value
CUST03312,8,2024-10-09,2705,83,High Value
CUST03313,3,2023-04-21,605,620,Medium Value
CUST03314,4,2023-03-17,3320,655,Medium Value
CUST03315,2,2024-04-23,5040,252,Medium Value
CUST03316,5,2024-01-25,690,341,Medium Value
