InvoiceID,CustomerID,InvoiceDate,ProductName,Category,UnitPrice,Quantity,Revenue,Country,Status
INV007051,CUST02413,2023-09-26,Tennis Racket,Sports,150,4,600,USA,Completed
INV007052,CUST01220,2023-08-02,Dumbbells,Sports,50,2,100,Germany,Completed
INV007053,CUST02122,2024-03-16,Running Shoes,Sports,110,5,550,Sweden,Completed
INV007054,CUST01420,2023-08-29,Headphones,Electronics,150,4,600,Sweden,Completed
INV007055,CUST01131,2022-02-14,Fiction Novel,Books,20,5,100,Sweden,Completed
INV007056,CUST01711,2023-08-21,Data Science,Books,55,5,0,Sweden,Cancelled
INV007057,CUST01270,2023-05-23,Blender,Home,60,1,60,France,Completed
INV007058,CUST01518,2024-10-26,Pillow,Home,35,3,0,France,Cancelled
INV007059,CUST01206,2024-08-20,Pillow,Home,35,5,175,Netherlands,Completed
INV007060,CUST02402,2022-01-04,Lamp,Home,45,5,0,USA,Cancelled
INV007061,CUST02481,2022-07-01,Blender,Home,60,3,180,Sweden,Completed
INV007062,CUST02434,2024-02-15,Jeans,Fashion,60,3,180,United Kingdom,Completed
INV007063,CUST02127,2023-06-28,Yoga Mat,Sports,30,5,150,United Kingdom,Completed
INV007064,CUST01886,2024-04-28,Dress,Fashion,110,3,0,United Kingdom,Cancelled
INV007065,CUST01977,2023-08-22,Tennis Racket,Sports,150,3,450,Germany,Completed
INV007066,CUST02935,2022-02-12,Smartphone,Electronics,800,5,4000,Netherlands,Completed
INV007067,CUST01412,2022-05-31,Shoes,Fashion,90,3,270,United Kingdom,Completed
INV007068,CUST03092,2022-07-13,Vacuum,Home,350,3,1050,United Kingdom,Completed
INV007069,CUST03390,2024-10-31,Dumbbells,Sports,50,1,50,Netherlands,Completed
INV007070,CUST02515,2022-04-30,Yoga Mat,Sports,30,5,150,United Kingdom,Completed
INV007071,CUST02647,2022-02-10,Running Shoes,Sports,110,2,220,Netherlands,Completed
INV007072,CUST01734,2024-04-08,Jeans,Fashion,60,4,240,Germany,Completed
INV007073,CUST01626,2024-07-16,Tennis Racket,Sports,150,5,750,United Kingdom,Completed
INV007074,CUST03011,2023-06-07,Tennis Racket,Sports,150,5,750,United Kingdom,Completed
INV007075,CUST03475,2024-06-22,Dumbbells,Sports,50,3,150,Sweden,Completed
INV007076,CUST03412,2023-01-26,Running Shoes,Sports,110,4,0,Sweden,Cancelled
INV007077,CUST03126,2022-08-11,Vacuum,Home,350,3,1050,Germany,Completed
INV007078,CUST03076,2023-04-05,Tennis Racket,Sports,150,2,0,Germany,Cancelled
INV007079,CUST02637,2022-12-06,Python Book,Books,45,1,45,Netherlands,Completed
INV007080,CUST01428,2023-12-22,Self Help,Books,25,3,75,Germany,Completed
INV007081,CUST02163,2024-09-13,Fiction Novel,Books,20,1,20,France,Completed
INV007082,CUST01917,2023-11-10,T-Shirt,Fashion,25,4,0,Netherlands,Cancelled
INV007083,CUST01291,2023-04-12,Jacket,Fashion,120,4,480,USA,Completed
INV007084,CUST01260,2024-02-24,Yoga Mat,Sports,30,4,120,Sweden,Completed
INV007085,CUST01207,2024-01-09,Laptop,Electronics,1200,1,1200,Netherlands,Completed
INV007086,CUST03042,2022-12-18,Bicycle,Sports,400,5,0,Sweden,Cancelled
INV007087,CUST03137,2024-01-01,Yoga Mat,Sports,30,1,30,USA,Completed
INV007088,CUST01512,2022-09-05,Dress,Fashion,110,1,110,Germany,Completed
INV007089,CUST01391,2023-01-31,Tablet,Electronics,500,2,1000,Sweden,Completed
INV007090,CUST03449,2024-02-24,Dress,Fashion,110,4,0,Netherlands,Cancelled
INV007091,CUST03039,2022-12-10,Running Shoes,Sports,110,2,220,Germany,Completed
INV007092,CUST02948,2024-11-21,T-Shirt,Fashion,25,1,25,Germany,Completed
INV007093,CUST02065,2022-12-01,Fiction Novel,Books,20,2,40,Netherlands,Completed
INV007094,CUST02331,2024-06-29,Data Science,Books,55,1,55,France,Completed
INV007095,CUST02028,2023-09-06,Business Guide,Books,35,1,0,USA,Cancelled
INV007096,CUST02106,2024-02-09,Fiction Novel,Books,20,2,40,Germany,Completed
INV007097,CUST03264,2023-02-19,Smart Watch,Electronics,300,2,600,Germany,Completed
INV007098,CUST01304,2024-07-03,Running Shoes,Sports,110,4,0,Germany,Cancelled
INV007099,CUST01022,2023-11-10,Yoga Mat,Sports,30,3,90,USA,Completed
INV007100,CUST02431,2022-11-16,Laptop,Electronics,1200,2,2400,United Kingdom,Completed
INV007101,CUST02779,2024-12-24,T-Shirt,Fashion,25,4,100,France,Completed
INV007102,CUST02121,2022-08-04,Lamp,Home,45,4,180,Germany,Completed
INV007103,CUST02648,2024-04-15,Dumbbells,Sports,50,1,50,USA,Completed
INV007104,CUST01223,2023-11-13,Blender,Home,60,3,180,USA,Completed
INV007105,CUST01004,2022-06-16,Bicycle,Sports,400,3,1200,Netherlands,Completed
INV007106,CUST02245,2024-02-15,Lamp,Home,45,4,180,France,Completed
INV007107,CUST01788,2024-07-26,Dress,Fashion,110,4,440,USA,Completed
INV007108,CUST01342,2023-09-09,Coffee Maker,Home,80,4,0,United Kingdom,Cancelled
INV007109,CUST01086,2023-10-27,Jeans,Fashion,60,2,120,USA,Completed
INV007110,CUST02745,2023-09-01,T-Shirt,Fashion,25,3,75,USA,Completed
INV007111,CUST02712,2022-02-17,Bicycle,Sports,400,2,800,United Kingdom,Completed
INV007112,CUST01051,2023-03-27,Jacket,Fashion,120,2,0,Germany,Cancelled
INV007113,CUST03010,2022-01-01,Python Book,Books,45,4,180,USA,Completed
INV007114,CUST01255,2023-02-19,Yoga Mat,Sports,30,3,90,Sweden,Completed
INV007115,CUST01456,2024-09-07,Dumbbells,Sports,50,1,50,United Kingdom,Completed
INV007116,CUST01902,2022-04-22,Yoga Mat,Sports,30,3,0,France,Cancelled
INV007117,CUST02102,2022-05-01,Headphones,Electronics,150,5,750,United Kingdom,Completed
INV007118,CUST03493,2024-06-26,T-Shirt,Fashion,25,5,0,France,Cancelled
INV007119,CUST02689,2023-08-07,Smart Watch,Electronics,300,5,1500,France,Completed
INV007120,CUST03250,2022-04-10,Pillow,Home,35,4,140,France,Completed
INV007121,CUST01612,2022-11-01,Data Science,Books,55,1,0,Sweden,Cancelled
INV007122,CUST03216,2024-09-30,Lamp,Home,45,4,0,Sweden,Cancelled
INV007123,CUST03067,2024-11-07,Blender,Home,60,4,240,Netherlands,Completed
INV007124,CUST03175,2024-04-05,Tennis Racket,Sports,150,4,600,USA,Completed
INV007125,CUST02038,2024-07-04,Jeans,Fashion,60,1,60,Sweden,Completed
INV007126,CUST01265,2024-06-20,Lamp,Home,45,3,0,Germany,Cancelled
INV007127,CUST01065,2023-12-28,Jeans,Fashion,60,4,240,United Kingdom,Completed
INV007128,CUST01359,2022-11-07,Lamp,Home,45,4,0,United Kingdom,Cancelled
INV007129,CUST02134,2022-05-16,Data Science,Books,55,5,275,United Kingdom,Completed
INV007130,CUST02661,2023-08-25,Python Book,Books,45,2,90,Germany,Completed
INV007131,CUST02720,2022-06-13,Smart Watch,Electronics,300,3,900,Germany,Completed
INV007132,CUST01433,2023-03-20,Fiction Novel,Books,20,2,40,Germany,Completed
INV007133,CUST01912,2022-06-25,Python Book,Books,45,3,135,United Kingdom,Completed
INV007134,CUST01305,2024-11-15,Shoes,Fashion,90,5,450,USA,Completed
INV007135,CUST02129,2022-02-23,Python Book,Books,45,3,135,France,Completed
INV007136,CUST02152,2023-09-18,Coffee Maker,Home,80,3,0,Sweden,Cancelled
INV007137,CUST02345,2022-05-13,Data Science,Books,55,5,275,United Kingdom,Completed
INV007138,CUST03025,2022-11-15,Python Book,Books,45,1,0,Sweden,Cancelled
INV007139,CUST02777,2022-11-25,Python Book,Books,45,1,0,Sweden,Cancelled
INV007140,CUST02744,2024-10-22,Headphones,Electronics,150,5,750,USA,Completed
INV007141,CUST02262,2023-08-20,Dumbbells,Sports,50,4,200,United Kingdom,Completed
INV007142,CUST02953,2022-07-30,Dress,Fashion,110,3,330,France,Completed
INV007143,CUST02676,2022-01-05,Smart Watch,Electronics,300,1,300,France,Completed
INV007144,CUST02411,2024-11-28,Jacket,Fashion,120,1,120,Sweden,Completed
INV007145,CUST02984,2024-09-09,Business Guide,Books,35,4,140,USA,Completed
INV007146,CUST01027,2023-08-07,T-Shirt,Fashion,25,2,50,United Kingdom,Completed
INV007147,CUST01264,2024-01-19,Fiction Novel,Books,20,1,20,USA,Completed
INV007148,CUST03414,2023-12-13,Fiction Novel,Books,20,2,40,Sweden,Completed
INV007149,CUST02244,2023-09-28,Dumbbells,Sports,50,3,150,USA,Completed
INV007150,CUST03415,2023-07-08,Data Science,Books,55,2,110,Germany,Completed
INV007151,CUST03453,2022-06-04,Laptop,Electronics,1200,1,1200,Sweden,Completed
INV007152,CUST01951,2024-04-06,Pillow,Home,35,2,70,Netherlands,Completed
INV007153,CUST02991,2024-06-26,Yoga Mat,Sports,30,5,150,USA,Completed
INV007154,CUST01677,2023-09-19,Data Science,Books,55,2,0,France,Cancelled
INV007155,CUST02518,2024-01-09,Jacket,Fashion,120,3,0,Germany,Cancelled
INV007156,CUST01374,2023-01-08,Python Book,Books,45,1,45,Netherlands,Completed
INV007157,CUST02388,2023-10-04,Tennis Racket,Sports,150,3,450,France,Completed
INV007158,CUST01420,2024-01-30,Self Help,Books,25,3,75,Netherlands,Completed
INV007159,CUST01643,2023-05-24,Bicycle,Sports,400,1,0,Netherlands,Cancelled
INV007160,CUST03497,2023-03-18,T-Shirt,Fashion,25,4,100,France,Completed
INV007161,CUST02309,2022-12-08,Jeans,Fashion,60,3,180,Netherlands,Completed
INV007162,CUST01592,2023-05-30,Dress,Fashion,110,3,330,United Kingdom,Completed
INV007163,CUST02334,2024-06-04,Dress,Fashion,110,1,110,France,Completed
INV007164,CUST01912,2023-02-09,Laptop,Electronics,1200,4,4800,Germany,Completed
INV007165,CUST02335,2023-10-30,Python Book,Books,45,3,0,USA,Cancelled
INV007166,CUST02198,2022-12-16,Tennis Racket,Sports,150,2,0,United Kingdom,Cancelled
INV007167,CUST01766,2024-02-16,Pillow,Home,35,4,140,Germany,Completed
INV007168,CUST02850,2023-01-23,Running Shoes,Sports,110,3,0,United Kingdom,Cancelled
INV007169,CUST01891,2024-08-06,Smart Watch,Electronics,300,1,300,France,Completed
INV007170,CUST03205,2023-12-23,Shoes,Fashion,90,2,180,Netherlands,Completed
INV007171,CUST02674,2022-06-19,Coffee Maker,Home,80,1,80,France,Completed
INV007172,CUST01810,2024-01-28,Yoga Mat,Sports,30,2,60,Netherlands,Completed
INV007173,CUST02169,2022-07-15,Bicycle,Sports,400,4,0,France,Cancelled
INV007174,CUST02726,2024-11-09,Yoga Mat,Sports,30,2,60,Netherlands,Completed
INV007175,CUST01032,2024-08-25,Tablet,Electronics,500,2,0,Sweden,Cancelled
INV007176,CUST03210,2023-01-13,Python Book,Books,45,2,90,Sweden,Completed
INV007177,CUST02598,2023-04-02,Bicycle,Sports,400,2,800,Germany,Completed
INV007178,CUST02105,2024-03-07,Coffee Maker,Home,80,2,160,Germany,Completed
INV007179,CUST01633,2024-02-25,T-Shirt,Fashion,25,5,125,Netherlands,Completed
INV007180,CUST02670,2023-07-29,Blender,Home,60,5,0,Germany,Cancelled
INV007181,CUST01499,2024-03-02,Python Book,Books,45,4,180,Netherlands,Completed
INV007182,CUST01181,2024-02-10,Tennis Racket,Sports,150,5,750,USA,Completed
INV007183,CUST02392,2023-06-23,Headphones,Electronics,150,5,750,United Kingdom,Completed
INV007184,CUST01622,2024-11-28,T-Shirt,Fashion,25,4,100,Sweden,Completed
INV007185,CUST02547,2024-11-23,Blender,Home,60,4,0,United Kingdom,Cancelled
INV007186,CUST03029,2024-02-04,Smartphone,Electronics,800,4,3200,United Kingdom,Completed
INV007187,CUST02475,2022-01-26,Business Guide,Books,35,4,140,France,Completed
INV007188,CUST01141,2023-10-10,Fiction Novel,Books,20,5,100,USA,Completed
INV007189,CUST01574,2022-05-31,Blender,Home,60,5,0,Netherlands,Cancelled
INV007190,CUST03246,2022-01-04,Fiction Novel,Books,20,1,0,Sweden,Cancelled
INV007191,CUST01375,2022-05-21,Yoga Mat,Sports,30,3,0,United Kingdom,Cancelled
INV007192,CUST01836,2022-12-24,Yoga Mat,Sports,30,2,60,USA,Completed
INV007193,CUST01120,2024-11-13,Pillow,Home,35,5,175,Sweden,Completed
INV007194,CUST02114,2023-06-19,Running Shoes,Sports,110,1,110,Netherlands,Completed
INV007195,CUST02767,2022-12-22,Dumbbells,Sports,50,4,200,USA,Completed
INV007196,CUST01297,2023-04-04,Python Book,Books,45,5,225,USA,Completed
INV007197,CUST01954,2023-09-16,Blender,Home,60,1,0,Sweden,Cancelled
INV007198,CUST03334,2024-08-18,Lamp,Home,45,5,225,France,Completed
INV007199,CUST01480,2022-12-28,Smart Watch,Electronics,300,1,300,Sweden,Completed
INV007200,CUST02935,2024-12-12,Running Shoes,Sports,110,5,550,Germany,Completed
INV007201,CUST01429,2023-04-13,Shoes,Fashion,90,3,0,United Kingdom,Cancelled
INV007202,CUST02266,2024-06-21,Smartphone,Electronics,800,1,800,France,Completed
INV007203,CUST01437,2023-03-12,Headphones,Electronics,150,5,750,Netherlands,Completed
INV007204,CUST01069,2024-07-06,Jeans,Fashion,60,2,120,Germany,Completed
INV007205,CUST03154,2023-10-07,Python Book,Books,45,1,0,Sweden,Cancelled
INV007206,CUST01683,2023-10-13,Running Shoes,Sports,110,1,110,United Kingdom,Completed
INV007207,CUST02560,2022-08-27,Shoes,Fashion,90,2,180,Germany,Completed
INV007208,CUST03266,2022-07-03,Laptop,Electronics,1200,5,6000,Sweden,Completed
INV007209,CUST01396,2023-04-07,Laptop,Electronics,1200,4,0,United Kingdom,Cancelled
INV007210,CUST02326,2023-01-06,Shoes,Fashion,90,2,180,United Kingdom,Completed
INV007211,CUST03225,2023-02-04,Laptop,Electronics,1200,2,2400,USA,Completed
INV007212,CUST01723,2022-03-07,Self Help,Books,25,1,0,United Kingdom,Cancelled
INV007213,CUST01020,2023-10-01,Lamp,Home,45,5,225,United Kingdom,Completed
INV007214,CUST01967,2022-06-18,Headphones,Electronics,150,4,600,France,Completed
INV007215,CUST01641,2024-10-02,Vacuum,Home,350,1,0,United Kingdom,Cancelled
INV007216,CUST02777,2022-01-15,Jacket,Fashion,120,2,240,USA,Completed
INV007217,CUST02484,2023-02-28,Headphones,Electronics,150,2,300,United Kingdom,Completed
INV007218,CUST02333,2022-09-28,Tablet,Electronics,500,5,2500,United Kingdom,Completed
INV007219,CUST01489,2024-02-13,T-Shirt,Fashion,25,3,75,France,Completed
INV007220,CUST01411,2023-11-24,Jeans,Fashion,60,1,0,Netherlands,Cancelled
INV007221,CUST02815,2024-03-21,Smart Watch,Electronics,300,2,600,Netherlands,Completed
INV007222,CUST02956,2022-01-01,Smartphone,Electronics,800,3,0,Germany,Cancelled
INV007223,CUST02699,2024-05-09,Jeans,Fashion,60,5,300,Germany,Completed
INV007224,CUST02572,2023-04-01,Business Guide,Books,35,4,140,Netherlands,Completed
INV007225,CUST01906,2023-02-15,Smart Watch,Electronics,300,3,0,Sweden,Cancelled
INV007226,CUST01047,2022-02-09,Business Guide,Books,35,1,35,United Kingdom,Completed
INV007227,CUST02544,2022-10-18,Coffee Maker,Home,80,1,80,France,Completed
INV007228,CUST03127,2024-05-31,Tablet,Electronics,500,4,2000,Netherlands,Completed
INV007229,CUST01072,2022-01-12,Business Guide,Books,35,3,105,Netherlands,Completed
INV007230,CUST02189,2024-11-12,Blender,Home,60,1,60,France,Completed
INV007231,CUST01432,2024-10-25,Python Book,Books,45,2,90,USA,Completed
INV007232,CUST01008,2022-12-13,Bicycle,Sports,400,1,0,United Kingdom,Cancelled
INV007233,CUST03242,2024-12-05,Headphones,Electronics,150,1,0,Sweden,Cancelled
INV007234,CUST02993,2022-08-18,Headphones,Electronics,150,3,450,Germany,Completed
INV007235,CUST02596,2022-11-27,Bicycle,Sports,400,1,400,France,Completed
INV007236,CUST01385,2024-04-01,Jeans,Fashion,60,5,300,France,Completed
INV007237,CUST03474,2023-02-06,Bicycle,Sports,400,4,0,USA,Cancelled
INV007238,CUST01674,2024-10-19,T-Shirt,Fashion,25,3,0,United Kingdom,Cancelled
INV007239,CUST01329,2024-09-22,Shoes,Fashion,90,3,270,United Kingdom,Completed
INV007240,CUST02998,2023-08-06,Coffee Maker,Home,80,3,240,France,Completed
INV007241,CUST02921,2022-10-20,Fiction Novel,Books,20,3,60,United Kingdom,Completed
INV007242,CUST01263,2023-03-23,Pillow,Home,35,3,105,Germany,Completed
INV007243,CUST03293,2022-02-01,Smartphone,Electronics,800,5,4000,United Kingdom,Completed
INV007244,CUST03386,2024-05-23,Lamp,Home,45,2,90,Germany,Completed
INV007245,CUST02041,2024-05-19,Running Shoes,Sports,110,5,550,Netherlands,Completed
INV007246,CUST02690,2023-02-21,Laptop,Electronics,1200,5,6000,USA,Completed
INV007247,CUST01653,2024-12-02,Coffee Maker,Home,80,5,400,Germany,Completed
INV007248,CUST02763,2023-06-25,Lamp,Home,45,1,45,USA,Completed
INV007249,CUST02713,2023-02-10,Bicycle,Sports,400,1,400,United Kingdom,Completed
INV007250,CUST02752,2022-05-02,Jeans,Fashion,60,3,180,United Kingdom,Completed
INV007251,CUST02323,2023-11-19,Smartphone,Electronics,800,3,2400,Netherlands,Completed
INV007252,CUST02725,2024-07-10,Dress,Fashion,110,1,0,Netherlands,Cancelled
INV007253,CUST02225,2023-12-11,Bicycle,Sports,400,3,1200,United Kingdom,Completed
INV007254,CUST02590,2022-07-17,Tennis Racket,Sports,150,1,150,Netherlands,Completed
INV007255,CUST03271,2023-07-04,Python Book,Books,45,4,180,Netherlands,Completed
INV007256,CUST01865,2023-02-23,Tennis Racket,Sports,150,1,150,Sweden,Completed
INV007257,CUST03396,2022-12-02,Lamp,Home,45,1,45,France,Completed
INV007258,CUST02567,2022-05-05,Bicycle,Sports,400,4,1600,Germany,Completed
INV007259,CUST02063,2024-02-10,Business Guide,Books,35,4,140,France,Completed
INV007260,CUST01195,2023-11-09,Vacuum,Home,350,1,350,Sweden,Completed
INV007261,CUST02015,2023-09-19,Self Help,Books,25,2,50,Sweden,Completed
INV007262,CUST01063,2024-08-17,Data Science,Books,55,5,275,Sweden,Completed
INV007263,CUST01033,2022-09-03,Business Guide,Books,35,3,105,Netherlands,Completed
INV007264,CUST01976,2023-05-29,Jacket,Fashion,120,3,360,Sweden,Completed
INV007265,CUST02008,2022-01-23,Fiction Novel,Books,20,3,0,Netherlands,Cancelled
INV007266,CUST03198,2022-08-30,Self Help,Books,25,1,25,United Kingdom,Completed
INV007267,CUST03171,2023-01-16,Python Book,Books,45,3,135,Netherlands,Completed
INV007268,CUST02773,2022-01-31,T-Shirt,Fashion,25,5,125,France,Completed
INV007269,CUST01929,2022-04-19,Business Guide,Books,35,1,35,Sweden,Completed
INV007270,CUST02944,2024-06-01,Tennis Racket,Sports,150,2,300,France,Completed
INV007271,CUST01071,2022-09-09,Headphones,Electronics,150,1,0,Germany,Cancelled
INV007272,CUST01143,2024-07-27,Lamp,Home,45,3,135,Sweden,Completed
INV007273,CUST02136,2023-12-15,Tennis Racket,Sports,150,1,150,United Kingdom,Completed
INV007274,CUST03088,2023-05-22,Dumbbells,Sports,50,2,0,France,Cancelled
INV007275,CUST02006,2023-09-18,Vacuum,Home,350,4,1400,United Kingdom,Completed
INV007276,CUST03491,2024-05-19,Fiction Novel,Books,20,5,100,Germany,Completed
INV007277,CUST01737,2024-02-12,Running Shoes,Sports,110,2,220,USA,Completed
INV007278,CUST01685,2023-03-24,Shoes,Fashion,90,1,90,Germany,Completed
INV007279,CUST03338,2022-06-11,Tablet,Electronics,500,4,2000,USA,Completed
INV007280,CUST01447,2023-10-20,Smartphone,Electronics,800,3,2400,Germany,Completed
INV007281,CUST02836,2022-02-13,Data Science,Books,55,2,0,France,Cancelled
INV007282,CUST02818,2024-11-04,Python Book,Books,45,4,180,France,Completed
INV007283,CUST01355,2023-12-27,Headphones,Electronics,150,1,150,Sweden,Completed
INV007284,CUST01762,2023-07-03,Running Shoes,Sports,110,4,440,Netherlands,Completed
INV007285,CUST02894,2023-03-17,Python Book,Books,45,1,45,Netherlands,Completed
INV007286,CUST03152,2022-06-04,Jacket,Fashion,120,1,120,Germany,Completed
INV007287,CUST02972,2023-12-07,Headphones,Electronics,150,5,750,USA,Completed
INV007288,CUST01509,2024-04-27,Tablet,Electronics,500,4,2000,United Kingdom,Completed
INV007289,CUST01103,2022-12-16,Jacket,Fashion,120,4,0,France,Cancelled
INV007290,CUST01937,2024-09-13,Vacuum,Home,350,1,350,USA,Completed
INV007291,CUST02429,2023-10-25,Lamp,Home,45,2,90,France,Completed
INV007292,CUST02623,2022-07-20,Business Guide,Books,35,5,175,Sweden,Completed
INV007293,CUST02648,2024-04-08,Yoga Mat,Sports,30,1,0,Netherlands,Cancelled
INV007294,CUST03475,2024-12-06,Dress,Fashion,110,2,220,Germany,Completed
INV007295,CUST02221,2022-09-13,Lamp,Home,45,5,225,Sweden,Completed
INV007296,CUST02529,2024-04-08,Smart Watch,Electronics,300,5,1500,France,Completed
INV007297,CUST01280,2023-06-26,Python Book,Books,45,2,90,Sweden,Completed
INV007298,CUST02647,2023-08-06,Dress,Fashion,110,5,550,USA,Completed
INV007299,CUST01268,2024-06-04,Jacket,Fashion,120,4,480,France,Completed
INV007300,CUST01891,2024-07-25,T-Shirt,Fashion,25,3,0,France,Cancelled
INV007301,CUST01383,2023-02-04,Smartphone,Electronics,800,4,3200,Sweden,Completed
INV007302,CUST03414,2022-11-07,Dress,Fashion,110,1,110,USA,Completed
INV007303,CUST01027,2023-11-27,T-Shirt,Fashion,25,5,125,USA,Completed
INV007304,CUST03325,2023-07-22,Headphones,Electronics,150,3,450,United Kingdom,Completed
INV007305,CUST02044,2024-04-24,Shoes,Fashion,90,2,0,Sweden,Cancelled
INV007306,CUST03273,2024-04-13,Jeans,Fashion,60,4,240,United Kingdom,Completed
INV007307,CUST02996,2022-11-27,Python Book,Books,45,5,225,USA,Completed
INV007308,CUST02414,2024-01-16,Data Science,Books,55,3,0,Netherlands,Cancelled
INV007309,CUST02020,2024-12-31,T-Shirt,Fashion,25,2,50,United Kingdom,Completed
INV007310,CUST01259,2024-09-23,Smartphone,Electronics,800,2,0,France,Cancelled
INV007311,CUST01297,2023-09-29,Tennis Racket,Sports,150,4,600,USA,Completed
INV007312,CUST01632,2022-01-28,Bicycle,Sports,400,5,2000,Sweden,Completed
INV007313,CUST01654,2024-08-24,Pillow,Home,35,5,175,France,Completed
INV007314,CUST02386,2022-01-08,Smartphone,Electronics,800,5,4000,USA,Completed
INV007315,CUST02969,2024-05-04,Smartphone,Electronics,800,5,0,Sweden,Cancelled
INV007316,CUST02819,2023-05-14,Dress,Fashion,110,5,550,Sweden,Completed
INV007317,CUST01237,2023-04-03,Jeans,Fashion,60,4,0,Sweden,Cancelled
INV007318,CUST02121,2022-07-17,Business Guide,Books,35,2,0,France,Cancelled
INV007319,CUST02003,2023-10-11,Self Help,Books,25,2,50,France,Completed
INV007320,CUST01175,2022-12-24,Jacket,Fashion,120,5,600,France,Completed
INV007321,CUST01350,2022-07-23,Running Shoes,Sports,110,2,220,Germany,Completed
INV007322,CUST03041,2024-03-07,Laptop,Electronics,1200,5,6000,Sweden,Completed
INV007323,CUST03012,2024-02-29,Tablet,Electronics,500,1,500,United Kingdom,Completed
INV007324,CUST02045,2022-01-02,Yoga Mat,Sports,30,2,60,Germany,Completed
INV007325,CUST02719,2023-02-17,Pillow,Home,35,4,140,Netherlands,Completed
INV007326,CUST02350,2024-10-28,Jeans,Fashion,60,4,0,France,Cancelled
INV007327,CUST01287,2024-05-21,Jeans,Fashion,60,4,240,France,Completed
INV007328,CUST01103,2024-04-14,Running Shoes,Sports,110,5,550,USA,Completed
INV007329,CUST01983,2022-05-16,Self Help,Books,25,5,125,France,Completed
INV007330,CUST02473,2024-05-23,Coffee Maker,Home,80,4,0,France,Cancelled
INV007331,CUST01898,2023-05-30,Running Shoes,Sports,110,2,220,France,Completed
INV007332,CUST02705,2024-01-31,Business Guide,Books,35,3,105,United Kingdom,Completed
INV007333,CUST02973,2023-12-03,Dumbbells,Sports,50,5,250,France,Completed
INV007334,CUST03496,2022-10-10,Pillow,Home,35,2,70,Germany,Completed
INV007335,CUST03194,2022-05-31,Data Science,Books,55,4,220,USA,Completed
INV007336,CUST03217,2023-10-02,Jeans,Fashion,60,5,300,Sweden,Completed
INV007337,CUST02155,2022-03-18,Vacuum,Home,350,3,1050,Netherlands,Completed
INV007338,CUST02439,2023-01-09,Yoga Mat,Sports,30,2,60,France,Completed
INV007339,CUST03117,2024-09-08,Business Guide,Books,35,5,0,Netherlands,Cancelled
INV007340,CUST02630,2022-05-27,Smartphone,Electronics,800,4,3200,United Kingdom,Completed
INV007341,CUST01662,2023-03-03,Coffee Maker,Home,80,2,0,Sweden,Cancelled
INV007342,CUST02245,2022-03-05,Bicycle,Sports,400,1,400,Netherlands,Completed
INV007343,CUST03248,2024-06-14,Fiction Novel,Books,20,3,60,United Kingdom,Completed
INV007344,CUST01062,2022-09-04,Yoga Mat,Sports,30,5,0,Sweden,Cancelled
INV007345,CUST01012,2024-08-05,Data Science,Books,55,5,275,France,Completed
INV007346,CUST01962,2022-06-13,Business Guide,Books,35,1,35,Netherlands,Completed
INV007347,CUST02503,2024-08-22,Blender,Home,60,3,180,Sweden,Completed
INV007348,CUST02652,2022-05-16,Bicycle,Sports,400,3,1200,Germany,Completed
INV007349,CUST02234,2024-08-30,Running Shoes,Sports,110,2,0,Sweden,Cancelled
INV007350,CUST01044,2022-05-26,Yoga Mat,Sports,30,3,90,USA,Completed
INV007351,CUST02381,2022-05-02,Running Shoes,Sports,110,5,550,Germany,Completed
INV007352,CUST01208,2022-08-26,Yoga Mat,Sports,30,1,30,Sweden,Completed
INV007353,CUST01476,2024-02-17,Tablet,Electronics,500,2,1000,France,Completed
INV007354,CUST02550,2024-06-21,Smartphone,Electronics,800,3,2400,France,Completed
INV007355,CUST02542,2024-02-07,Tennis Racket,Sports,150,1,0,Sweden,Cancelled
INV007356,CUST02201,2022-06-23,Shoes,Fashion,90,5,450,Netherlands,Completed
INV007357,CUST02876,2023-11-04,Vacuum,Home,350,4,1400,Germany,Completed
INV007358,CUST03279,2024-02-27,Blender,Home,60,4,240,Netherlands,Completed
INV007359,CUST01796,2024-02-03,Self Help,Books,25,2,50,Netherlands,Completed
INV007360,CUST03410,2024-06-10,Yoga Mat,Sports,30,5,150,France,Completed
INV007361,CUST02909,2024-11-18,Self Help,Books,25,1,25,Germany,Completed
INV007362,CUST02184,2022-08-10,Smartphone,Electronics,800,4,3200,USA,Completed
INV007363,CUST03156,2023-09-19,Vacuum,Home,350,1,350,France,Completed
INV007364,CUST01495,2024-03-10,Shoes,Fashion,90,5,450,Sweden,Completed
INV007365,CUST01647,2022-12-04,Data Science,Books,55,1,0,USA,Cancelled
INV007366,CUST02205,2023-08-20,Smartphone,Electronics,800,1,800,Netherlands,Completed
INV007367,CUST02325,2023-07-17,Tennis Racket,Sports,150,5,0,Germany,Cancelled
INV007368,CUST01167,2022-03-04,Jacket,Fashion,120,4,480,France,Completed
INV007369,CUST01537,2024-09-20,Headphones,Electronics,150,2,300,Netherlands,Completed
INV007370,CUST02829,2023-12-15,Shoes,Fashion,90,1,90,Sweden,Completed
INV007371,CUST01215,2022-08-12,Smartphone,Electronics,800,4,3200,Germany,Completed
INV007372,CUST02979,2024-07-21,Tennis Racket,Sports,150,3,0,France,Cancelled
INV007373,CUST01526,2023-02-18,Jacket,Fashion,120,5,600,USA,Completed
INV007374,CUST01893,2024-09-08,Smart Watch,Electronics,300,4,1200,France,Completed
